Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
l3spine,ismmgtsp02a,Ethernet4/1,leaf,hs11jmgt02a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet4/2,leaf,hs11amgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet4/3,leaf,hs11cwmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet4/4,leaf,hsm0wmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet4/5,leaf,hsm3wmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet4/6,leaf,hs01bmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet4/7,leaf,hs03bmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet4/25,firewall,ISMMGTPAN02,Eth1/16,True
l3spine,ismmgtsp02a,Ethernet4/49/1,leaf,hsmdc1mgtagg02a,Ethernet98/1,True
l3spine,ismmgtsp02a,Ethernet4/52/1,mlag_peer,ismmgtsp01a,Ethernet4/52/1,True
l3spine,ismmgtsp02a,Ethernet5/1,leaf,hs11gmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet5/2,leaf,hs11amgt02a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet5/3,leaf,hs11kemgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet5/4,leaf,hsm1wmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet5/5,leaf,hs00amgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet5/6,leaf,hs01cmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet5/49/1,leaf,hsmdc2mgtagg01a,Ethernet98/1,True
l3spine,ismmgtsp02a,Ethernet6/1,leaf,hs11gmgt02a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet6/2,leaf,hs11jwmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet6/3,leaf,hs11hemgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet6/4,leaf,hsm2wmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet6/5,leaf,hs00bmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet6/6,leaf,hs02amgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet6/49/1,leaf,hsmdc2mgtagg02a,Ethernet98/1,True
l3spine,ismmgtsp02a,Ethernet7/1,leaf,hs11cmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet7/2,leaf,hs11gwmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet7/3,leaf,hs11demgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet7/4,leaf,hsm3xnmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet7/5,leaf,hs00cmgt01a,Ethernet50,True
l3spine,ismmgtsp02a,Ethernet7/6,leaf,hs02bmgt01a,Ethernet50,True
